sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price,dwh_create_date
SO51279,HL-U509,20716,2013-01-03,2013-01-10,2013-01-15,35,1,35,2024-12-30 14:06:36.9733333
SO51280,BK-R79Y-44,18468,2013-01-03,2013-01-10,2013-01-15,1701,1,1701,2024-12-30 14:06:36.9733333
SO51280,SJ-0194-M,18468,2013-01-03,2013-01-10,2013-01-15,54,1,54,2024-12-30 14:06:36.9733333
SO51281,BK-R79Y-42,18697,2013-01-03,2013-01-10,2013-01-15,1701,1,1701,2024-12-30 14:06:36.9733333
SO51282,BK-M68B-42,11008,2013-01-03,2013-01-10,2013-01-15,2295,1,2295,2024-12-30 14:06:36.9733333
SO51282,WB-H098,11008,2013-01-03,2013-01-10,2013-01-15,5,1,5,2024-12-30 14:06:36.9733333
SO51282,BC-M005,11008,2013-01-03,2013-01-10,2013-01-15,10,1,10,2024-12-30 14:06:36.9733333
SO51282,PK-7098,11008,2013-01-03,2013-01-10,2013-01-15,2,1,2,2024-12-30 14:06:36.9733333
SO51283,BK-R19B-44,24386,2013-01-03,2013-01-10,2013-01-15,540,1,540,2024-12-30 14:06:36.9733333
SO51283,TI-R092,24386,2013-01-03,2013-01-10,2013-01-15,21,1,21,2024-12-30 14:06:36.9733333
SO51283,TT-R982,24386,2013-01-03,2013-01-10,2013-01-15,4,1,4,2024-12-30 14:06:36.9733333
SO51284,BK-R64Y-42,22667,2013-01-03,2013-01-10,2013-01-15,1120,1,1120,2024-12-30 14:06:36.9733333
SO51284,LJ-0192-L,22667,2013-01-03,2013-01-10,2013-01-15,50,1,50,2024-12-30 14:06:36.9733333
SO51285,BK-M68S-38,12397,2013-01-04,2013-01-11,2013-01-16,2320,1,2320,2024-12-30 14:06:36.9733333
SO51285,BC-M005,12397,2013-01-04,2013-01-11,2013-01-16,10,1,10,2024-12-30 14:06:36.9733333
SO51286,BK-M38S-40,16311,2013-01-04,2013-01-11,2013-01-16,769,1,769,2024-12-30 14:06:36.9733333
SO51286,TI-M602,16311,2013-01-04,2013-01-11,2013-01-16,30,1,30,2024-12-30 14:06:36.9733333
SO51286,TT-M928,16311,2013-01-04,2013-01-11,2013-01-16,5,1,5,2024-12-30 14:06:36.9733333
SO51286,PK-7098,16311,2013-01-04,2013-01-11,2013-01-16,2,1,2,2024-12-30 14:06:36.9733333
SO51287,BK-R89B-44,24883,2013-01-04,2013-01-11,2013-01-16,2443,1,2443,2024-12-30 14:06:36.9733333
SO51287,HL-U509-B,24883,2013-01-04,2013-01-11,2013-01-16,35,1,35,2024-12-30 14:06:36.9733333
SO51287,CA-1098,24883,2013-01-04,2013-01-11,2013-01-16,9,1,9,2024-12-30 14:06:36.9733333
SO51288,BK-M68S-46,11335,2013-01-04,2013-01-11,2013-01-16,2320,1,2320,2024-12-30 14:06:36.9733333
SO51288,FE-6654,11335,2013-01-04,2013-01-11,2013-01-16,22,1,22,2024-12-30 14:06:36.9733333
SO51288,PK-7098,11335,2013-01-04,2013-01-11,2013-01-16,2,1,2,2024-12-30 14:06:36.9733333
SO51289,BK-M68S-46,11084,2013-01-04,2013-01-11,2013-01-16,2320,1,2320,2024-12-30 14:06:36.9733333
SO51289,PK-7098,11084,2013-01-04,2013-01-11,2013-01-16,2,1,2,2024-12-30 14:06:36.9733333
SO51290,BK-M68B-38,11445,2013-01-04,2013-01-11,2013-01-16,2295,1,2295,2024-12-30 14:06:36.9733333
SO51290,BC-M005,11445,2013-01-04,2013-01-11,2013-01-16,10,1,10,2024-12-30 14:06:36.9733333
SO51291,BK-M68B-46,11447,2013-01-04,2013-01-11,2013-01-16,2295,1,2295,2024-12-30 14:06:36.9733333
SO51291,BC-M005,11447,2013-01-04,2013-01-11,2013-01-16,10,1,10,2024-12-30 14:06:36.9733333
SO51291,WB-H098,11447,2013-01-04,2013-01-11,2013-01-16,5,1,5,2024-12-30 14:06:36.9733333
SO51292,BK-M68S-42,11058,2013-01-04,2013-01-11,2013-01-16,2320,1,2320,2024-12-30 14:06:36.9733333
SO51292,HY-1023-70,11058,2013-01-04,2013-01-11,2013-01-16,55,1,55,2024-12-30 14:06:36.9733333
SO51293,BK-M68S-38,11060,2013-01-04,2013-01-11,2013-01-16,2320,1,2320,2024-12-30 14:06:36.9733333
SO51294,BK-M18S-40,17512,2013-01-04,2013-01-11,2013-01-16,565,1,565,2024-12-30 14:06:36.9733333
SO51294,TI-M267,17512,2013-01-04,2013-01-11,2013-01-16,25,1,25,2024-12-30 14:06:36.9733333
SO51294,PK-7098,17512,2013-01-04,2013-01-11,2013-01-16,2,1,2,2024-12-30 14:06:36.9733333
SO51295,BK-T79U-46,24425,2013-01-04,2013-01-11,2013-01-16,2384,1,2384,2024-12-30 14:06:36.9733333
SO51295,HL-U509-B,24425,2013-01-04,2013-01-11,2013-01-16,35,1,35,2024-12-30 14:06:36.9733333
SO51296,BK-R64Y-38,19417,2013-01-04,2013-01-11,2013-01-16,1120,1,1120,2024-12-30 14:06:36.9733333
SO51296,HL-U509-B,19417,2013-01-04,2013-01-11,2013-01-16,35,1,35,2024-12-30 14:06:36.9733333
SO51297,BK-R19B-52,29356,2013-01-04,2013-01-11,2013-01-16,540,1,540,2024-12-30 14:06:36.9733333
SO51297,TI-R092,29356,2013-01-04,2013-01-11,2013-01-16,21,1,21,2024-12-30 14:06:36.9733333
SO51297,TT-R982,29356,2013-01-04,2013-01-11,2013-01-16,4,1,4,2024-12-30 14:06:36.9733333
SO51297,VE-C304-S,29356,2013-01-04,2013-01-11,2013-01-16,64,1,64,2024-12-30 14:06:36.9733333
SO51298,BK-R19B-48,27949,2013-01-04,2013-01-11,2013-01-16,540,1,540,2024-12-30 14:06:36.9733333
SO51298,BC-R205,27949,2013-01-04,2013-01-11,2013-01-16,9,1,9,2024-12-30 14:06:36.9733333
SO51298,WB-H098,27949,2013-01-04,2013-01-11,2013-01-16,25,5,5,2024-12-30 14:06:36.9733333
SO51299,BK-T79U-50,14775,2013-01-04,2013-01-11,2013-01-16,2384,1,2384,2024-12-30 14:06:36.9733333
SO51299,HL-U509-B,14775,2013-01-04,2013-01-11,2013-01-16,35,1,35,2024-12-30 14:06:36.9733333
SO51300,BK-R89B-48,16702,2013-01-05,2013-01-12,2013-01-17,2443,1,2443,2024-12-30 14:06:36.9733333
SO51301,BK-T44U-50,14050,2013-01-05,2013-01-12,2013-01-17,1215,1,1215,2024-12-30 14:06:36.9733333
SO51301,CA-1098,14050,2013-01-05,2013-01-12,2013-01-17,9,1,9,2024-12-30 14:06:36.9733333
SO51302,BK-R79Y-40,16569,2013-01-05,2013-01-12,2013-01-17,1701,1,1701,2024-12-30 14:06:36.9733333
SO51302,SJ-0194-S,16569,2013-01-05,2013-01-12,2013-01-17,54,1,54,2024-12-30 14:06:36.9733333
SO51303,BK-M38S-38,13774,2013-01-05,2013-01-12,2013-01-17,769,1,769,2024-12-30 14:06:36.9733333
SO51303,BC-M005,13774,2013-01-05,2013-01-12,2013-01-17,10,1,10,2024-12-30 14:06:36.9733333
SO51303,HL-U509,13774,2013-01-05,2013-01-12,2013-01-17,35,1,35,2024-12-30 14:06:36.9733333
SO51304,BK-M18S-42,17644,2013-01-05,2013-01-12,2013-01-17,565,1,565,2024-12-30 14:06:36.9733333
SO51304,CA-1098,17644,2013-01-05,2013-01-12,2013-01-17,9,1,9,2024-12-30 14:06:36.9733333
SO51305,BK-M68S-38,11242,2013-01-05,2013-01-12,2013-01-17,2320,1,2320,2024-12-30 14:06:36.9733333
SO51306,BK-M68S-42,11333,2013-01-05,2013-01-12,2013-01-17,2320,1,2320,2024-12-30 14:06:36.9733333
SO51306,FE-6654,11333,2013-01-05,2013-01-12,2013-01-17,22,1,22,2024-12-30 14:06:36.9733333
SO51306,PK-7098,11333,2013-01-05,2013-01-12,2013-01-17,2,1,2,2024-12-30 14:06:36.9733333
SO51307,BK-M68S-42,11336,2013-01-05,2013-01-12,2013-01-17,2320,1,2320,2024-12-30 14:06:36.9733333
SO51307,BC-M005,11336,2013-01-05,2013-01-12,2013-01-17,10,1,10,2024-12-30 14:06:36.9733333
SO51307,WB-H098,11336,2013-01-05,2013-01-12,2013-01-17,5,1,5,2024-12-30 14:06:36.9733333
SO51307,HL-U509,11336,2013-01-05,2013-01-12,2013-01-17,35,1,35,2024-12-30 14:06:36.9733333
SO51308,BK-M18B-44,18958,2013-01-05,2013-01-12,2013-01-17,540,1,540,2024-12-30 14:06:36.9733333
SO51308,WB-H098,18958,2013-01-05,2013-01-12,2013-01-17,5,1,5,2024-12-30 14:06:36.9733333
SO51308,BC-M005,18958,2013-01-05,2013-01-12,2013-01-17,10,1,10,2024-12-30 14:06:36.9733333
SO51308,PK-7098,18958,2013-01-05,2013-01-12,2013-01-17,2,1,2,2024-12-30 14:06:36.9733333
SO51308,CL-9009,18958,2013-01-05,2013-01-12,2013-01-17,8,1,8,2024-12-30 14:06:36.9733333
SO51309,BK-M18B-48,15553,2013-01-05,2013-01-12,2013-01-17,540,1,540,2024-12-30 14:06:36.9733333
SO51309,BC-M005,15553,2013-01-05,2013-01-12,2013-01-17,10,1,10,2024-12-30 14:06:36.9733333
SO51309,WB-H098,15553,2013-01-05,2013-01-12,2013-01-17,5,1,5,2024-12-30 14:06:36.9733333
SO51309,HL-U509-R,15553,2013-01-05,2013-01-12,2013-01-17,35,1,35,2024-12-30 14:06:36.9733333
SO51310,BK-M68S-38,11328,2013-01-05,2013-01-12,2013-01-17,2320,1,2320,2024-12-30 14:06:36.9733333
SO51311,BK-R79Y-40,22940,2013-01-05,2013-01-12,2013-01-17,1701,1,1701,2024-12-30 14:06:36.9733333
SO51311,SJ-0194-X,22940,2013-01-05,2013-01-12,2013-01-17,54,1,54,2024-12-30 14:06:36.9733333
SO51311,CA-1098,22940,2013-01-05,2013-01-12,2013-01-17,9,1,9,2024-12-30 14:06:36.9733333
SO51312,BK-T79U-50,28207,2013-01-05,2013-01-12,2013-01-17,2384,1,2384,2024-12-30 14:06:36.9733333
SO51312,BC-R205,28207,2013-01-05,2013-01-12,2013-01-17,9,1,9,2024-12-30 14:06:36.9733333
SO51312,WB-H098,28207,2013-01-05,2013-01-12,2013-01-17,5,1,5,2024-12-30 14:06:36.9733333
SO51312,VE-C304-S,28207,2013-01-05,2013-01-12,2013-01-17,64,1,64,2024-12-30 14:06:36.9733333
SO51313,BK-T79Y-60,28203,2013-01-05,2013-01-12,2013-01-17,2384,1,2384,2024-12-30 14:06:36.9733333
SO51314,BK-R19B-48,26666,2013-01-05,2013-01-12,2013-01-17,540,1,540,2024-12-30 14:06:36.9733333
SO51314,BC-R205,26666,2013-01-05,2013-01-12,2013-01-17,9,1,9,2024-12-30 14:06:36.9733333
SO51314,WB-H098,26666,2013-01-05,2013-01-12,2013-01-17,5,1,5,2024-12-30 14:06:36.9733333
SO51315,BK-M68B-42,11003,2013-01-05,2013-01-12,2013-01-17,2295,1,2295,2024-12-30 14:06:36.9733333
SO51315,BC-M005,11003,2013-01-05,2013-01-12,2013-01-17,10,1,10,2024-12-30 14:06:36.9733333
SO51315,WB-H098,11003,2013-01-05,2013-01-12,2013-01-17,5,1,5,2024-12-30 14:06:36.9733333
SO51315,CA-1098,11003,2013-01-05,2013-01-12,2013-01-17,9,1,9,2024-12-30 14:06:36.9733333
SO51316,BK-R64Y-44,19320,2013-01-05,2013-01-12,2013-01-17,1120,1,1120,2024-12-30 14:06:36.9733333
SO51316,SJ-0194-M,19320,2013-01-05,2013-01-12,2013-01-17,54,1,54,2024-12-30 14:06:36.9733333
SO51316,GL-H102-L,19320,2013-01-05,2013-01-12,2013-01-17,24,1,24,2024-12-30 14:06:36.9733333
SO51317,BK-R64Y-38,26994,2013-01-05,2013-01-12,2013-01-17,1120,1,1120,2024-12-30 14:06:36.9733333
SO51317,BC-R205,26994,2013-01-05,2013-01-12,2013-01-17,9,1,9,2024-12-30 14:06:36.9733333
SO51317,WB-H098,26994,2013-01-05,2013-01-12,2013-01-17,5,1,5,2024-12-30 14:06:36.9733333
SO51318,BK-R19B-44,22432,2013-01-05,2013-01-12,2013-01-17,540,1,540,2024-12-30 14:06:36.9733333
SO51318,BC-R205,22432,2013-01-05,2013-01-12,2013-01-17,9,1,9,2024-12-30 14:06:36.9733333
SO51318,WB-H098,22432,2013-01-05,2013-01-12,2013-01-17,5,1,5,2024-12-30 14:06:36.9733333
SO51318,GL-H102-S,22432,2013-01-05,2013-01-12,2013-01-17,24,1,24,2024-12-30 14:06:36.9733333
SO51319,BK-R19B-52,28758,2013-01-05,2013-01-12,2013-01-17,540,1,540,2024-12-30 14:06:36.9733333
SO51319,BC-R205,28758,2013-01-05,2013-01-12,2013-01-17,9,1,9,2024-12-30 14:06:36.9733333
SO51319,WB-H098,28758,2013-01-05,2013-01-12,2013-01-17,5,1,5,2024-12-30 14:06:36.9733333
SO51320,BK-T79Y-46,24061,2013-01-05,2013-01-12,2013-01-17,2384,1,2384,2024-12-30 14:06:36.9733333
SO51320,TI-T723,24061,2013-01-05,2013-01-12,2013-01-17,29,1,29,2024-12-30 14:06:36.9733333
SO51321,BK-R89B-48,18246,2013-01-06,2013-01-13,2013-01-18,2443,1,2443,2024-12-30 14:06:36.9733333
SO51321,BC-R205,18246,2013-01-06,2013-01-13,2013-01-18,9,1,9,2024-12-30 14:06:36.9733333
SO51322,BK-R89B-44,12296,2013-01-06,2013-01-13,2013-01-18,2443,1,2443,2024-12-30 14:06:36.9733333
SO51322,CL-9009,12296,2013-01-06,2013-01-13,2013-01-18,8,1,8,2024-12-30 14:06:36.9733333
SO51323,BK-M68S-38,11332,2013-01-06,2013-01-13,2013-01-18,2320,1,2320,2024-12-30 14:06:36.9733333
SO51323,HL-U509-B,11332,2013-01-06,2013-01-13,2013-01-18,35,1,35,2024-12-30 14:06:36.9733333
SO51324,BK-M68S-38,11155,2013-01-06,2013-01-13,2013-01-18,2320,1,2320,2024-12-30 14:06:36.9733333
SO51325,BK-M68S-38,11083,2013-01-06,2013-01-13,2013-01-18,2320,1,2320,2024-12-30 14:06:36.9733333
SO51325,TT-M928,11083,2013-01-06,2013-01-13,2013-01-18,5,1,5,2024-12-30 14:06:36.9733333
SO51325,TI-M823,11083,2013-01-06,2013-01-13,2013-01-18,35,1,35,2024-12-30 14:06:36.9733333
SO51325,HL-U509,11083,2013-01-06,2013-01-13,2013-01-18,35,1,35,2024-12-30 14:06:36.9733333
SO51326,BK-T18Y-58,25723,2013-01-06,2013-01-13,2013-01-18,742,1,742,2024-12-30 14:06:36.9733333
SO51326,HL-U509-B,25723,2013-01-06,2013-01-13,2013-01-18,35,1,35,2024-12-30 14:06:36.9733333
SO51327,BK-R19B-44,27745,2013-01-06,2013-01-13,2013-01-18,540,1,540,2024-12-30 14:06:36.9733333
SO51327,WB-H098,27745,2013-01-06,2013-01-13,2013-01-18,5,1,5,2024-12-30 14:06:36.9733333
SO51327,VE-C304-M,27745,2013-01-06,2013-01-13,2013-01-18,64,1,64,2024-12-30 14:06:36.9733333
SO51327,BC-R205,27745,2013-01-06,2013-01-13,2013-01-18,9,1,9,2024-12-30 14:06:36.9733333
SO51328,BK-R19B-44,26655,2013-01-06,2013-01-13,2013-01-18,540,1,540,2024-12-30 14:06:36.9733333
SO51329,BK-T18Y-58,26312,2013-01-06,2013-01-13,2013-01-18,742,1,742,2024-12-30 14:06:36.9733333
SO51329,BC-R205,26312,2013-01-06,2013-01-13,2013-01-18,9,1,9,2024-12-30 14:06:36.9733333
SO51329,WB-H098,26312,2013-01-06,2013-01-13,2013-01-18,5,1,5,2024-12-30 14:06:36.9733333
SO51329,SJ-0194-L,26312,2013-01-06,2013-01-13,2013-01-18,54,1,54,2024-12-30 14:06:36.9733333
SO51330,BK-T44U-50,28298,2013-01-06,2013-01-13,2013-01-18,1215,1,1215,2024-12-30 14:06:36.9733333
SO51330,HL-U509-B,28298,2013-01-06,2013-01-13,2013-01-18,35,1,35,2024-12-30 14:06:36.9733333
SO51331,CA-1098,24403,2013-01-06,2013-01-13,2013-01-18,9,1,9,2024-12-30 14:06:36.9733333
SO51331,BK-T79Y-60,24403,2013-01-06,2013-01-13,2013-01-18,2384,1,2384,2024-12-30 14:06:36.9733333
SO51332,BK-R19B-48,21439,2013-01-06,2013-01-13,2013-01-18,540,1,540,2024-12-30 14:06:36.9733333
SO51333,BK-R64Y-42,22631,2013-01-06,2013-01-13,2013-01-18,1120,1,1120,2024-12-30 14:06:36.9733333
SO51333,TT-R982,22631,2013-01-06,2013-01-13,2013-01-18,4,1,4,2024-12-30 14:06:36.9733333
SO51333,TI-R628,22631,2013-01-06,2013-01-13,2013-01-18,25,1,25,2024-12-30 14:06:36.9733333
SO51334,BK-R64Y-38,19335,2013-01-06,2013-01-13,2013-01-18,1120,1,1120,2024-12-30 14:06:36.9733333
SO51334,SJ-0194-L,19335,2013-01-06,2013-01-13,2013-01-18,54,1,54,2024-12-30 14:06:36.9733333
SO51335,BK-R19B-44,21004,2013-01-06,2013-01-13,2013-01-18,540,1,540,2024-12-30 14:06:36.9733333
SO51335,TI-R092,21004,2013-01-06,2013-01-13,2013-01-18,21,1,21,2024-12-30 14:06:36.9733333
SO51336,BK-R89B-48,18243,2013-01-07,2013-01-14,2013-01-19,2443,1,2443,2024-12-30 14:06:36.9733333
SO51336,TI-R982,18243,2013-01-07,2013-01-14,2013-01-19,33,1,33,2024-12-30 14:06:36.9733333
SO51336,TT-R982,18243,2013-01-07,2013-01-14,2013-01-19,4,1,4,2024-12-30 14:06:36.9733333
SO51337,BK-R89B-52,18220,2013-01-07,2013-01-14,2013-01-19,2443,1,2443,2024-12-30 14:06:36.9733333
SO51338,BK-R64Y-38,16339,2013-01-07,2013-01-14,2013-01-19,1120,1,1120,2024-12-30 14:06:36.9733333
SO51339,BK-M68B-38,12462,2013-01-07,2013-01-14,2013-01-19,2295,1,2295,2024-12-30 14:06:36.9733333
SO51339,BC-M005,12462,2013-01-07,2013-01-14,2013-01-19,10,1,10,2024-12-30 14:06:36.9733333
SO51339,VE-C304-M,12462,2013-01-07,2013-01-14,2013-01-19,64,1,64,2024-12-30 14:06:36.9733333
SO51339,WB-H098,12462,2013-01-07,2013-01-14,2013-01-19,5,1,5,2024-12-30 14:06:36.9733333
SO51340,BK-M38S-42,13789,2013-01-07,2013-01-14,2013-01-19,769,1,769,2024-12-30 14:06:36.9733333
SO51340,LJ-0192-L,13789,2013-01-07,2013-01-14,2013-01-19,50,1,50,2024-12-30 14:06:36.9733333
SO51341,BK-R89B-52,12301,2013-01-07,2013-01-14,2013-01-19,2443,1,2443,2024-12-30 14:06:36.9733333
SO51341,TT-R982,12301,2013-01-07,2013-01-14,2013-01-19,4,1,4,2024-12-30 14:06:36.9733333
SO51341,TI-R982,12301,2013-01-07,2013-01-14,2013-01-19,33,1,33,2024-12-30 14:06:36.9733333
SO51341,PK-7098,12301,2013-01-07,2013-01-14,2013-01-19,2,1,2,2024-12-30 14:06:36.9733333
SO51342,BK-R89B-58,19359,2013-01-07,2013-01-14,2013-01-19,2443,1,2443,2024-12-30 14:06:36.9733333
SO51342,HL-U509,19359,2013-01-07,2013-01-14,2013-01-19,35,1,35,2024-12-30 14:06:36.9733333
SO51343,BK-R89B-48,11439,2013-01-07,2013-01-14,2013-01-19,2443,1,2443,2024-12-30 14:06:36.9733333
SO51343,BC-R205,11439,2013-01-07,2013-01-14,2013-01-19,9,1,9,2024-12-30 14:06:36.9733333
SO51343,WB-H098,11439,2013-01-07,2013-01-14,2013-01-19,5,1,5,2024-12-30 14:06:36.9733333
SO51344,BK-R79Y-42,16793,2013-01-07,2013-01-14,2013-01-19,1701,1,1701,2024-12-30 14:06:36.9733333
SO51344,TI-R628,16793,2013-01-07,2013-01-14,2013-01-19,25,1,25,2024-12-30 14:06:36.9733333
SO51344,TT-R982,16793,2013-01-07,2013-01-14,2013-01-19,4,1,4,2024-12-30 14:06:36.9733333
SO51344,CA-1098,16793,2013-01-07,2013-01-14,2013-01-19,9,1,9,2024-12-30 14:06:36.9733333
SO51344,LJ-0192-X,16793,2013-01-07,2013-01-14,2013-01-19,50,1,50,2024-12-30 14:06:36.9733333
SO51345,BK-M68B-42,11267,2013-01-07,2013-01-14,2013-01-19,2295,1,2295,2024-12-30 14:06:36.9733333
SO51345,BC-M005,11267,2013-01-07,2013-01-14,2013-01-19,10,1,10,2024-12-30 14:06:36.9733333
SO51345,WB-H098,11267,2013-01-07,2013-01-14,2013-01-19,5,1,5,2024-12-30 14:06:36.9733333
SO51345,HY-1023-70,11267,2013-01-07,2013-01-14,2013-01-19,55,1,55,2024-12-30 14:06:36.9733333
SO51346,BK-M68B-46,11270,2013-01-07,2013-01-14,2013-01-19,2295,1,2295,2024-12-30 14:06:36.9733333
SO51346,FE-6654,11270,2013-01-07,2013-01-14,2013-01-19,22,1,22,2024-12-30 14:06:36.9733333
SO51346,HL-U509,11270,2013-01-07,2013-01-14,2013-01-19,35,1,35,2024-12-30 14:06:36.9733333
SO51346,SJ-0194-L,11270,2013-01-07,2013-01-14,2013-01-19,54,1,54,2024-12-30 14:06:36.9733333
SO51347,BK-M68B-42,11062,2013-01-07,2013-01-14,2013-01-19,2295,1,2295,2024-12-30 14:06:36.9733333
SO51347,FE-6654,11062,2013-01-07,2013-01-14,2013-01-19,22,1,22,2024-12-30 14:06:36.9733333
SO51347,HL-U509-B,11062,2013-01-07,2013-01-14,2013-01-19,35,1,35,2024-12-30 14:06:36.9733333
SO51348,BK-M68B-42,11167,2013-01-07,2013-01-14,2013-01-19,2295,1,2295,2024-12-30 14:06:36.9733333
SO51348,TI-M823,11167,2013-01-07,2013-01-14,2013-01-19,35,1,35,2024-12-30 14:06:36.9733333
SO51349,BK-R64Y-40,23310,2013-01-07,2013-01-14,2013-01-19,1120,1,1120,2024-12-30 14:06:36.9733333
SO51349,TI-R628,23310,2013-01-07,2013-01-14,2013-01-19,25,1,25,2024-12-30 14:06:36.9733333
SO51349,TT-R982,23310,2013-01-07,2013-01-14,2013-01-19,4,1,4,2024-12-30 14:06:36.9733333
SO51349,PK-7098,23310,2013-01-07,2013-01-14,2013-01-19,2,1,2,2024-12-30 14:06:36.9733333
SO51350,BK-M68B-38,11054,2013-01-07,2013-01-14,2013-01-19,2295,1,2295,2024-12-30 14:06:36.9733333
SO51350,HY-1023-70,11054,2013-01-07,2013-01-14,2013-01-19,55,1,55,2024-12-30 14:06:36.9733333
SO51350,SJ-0194-S,11054,2013-01-07,2013-01-14,2013-01-19,54,1,54,2024-12-30 14:06:36.9733333
SO51351,BK-M68S-42,11446,2013-01-07,2013-01-14,2013-01-19,2320,1,2320,2024-12-30 14:06:36.9733333
SO51351,HL-U509-B,11446,2013-01-07,2013-01-14,2013-01-19,35,1,35,2024-12-30 14:06:36.9733333
SO51352,BK-M68B-46,11093,2013-01-07,2013-01-14,2013-01-19,2295,1,2295,2024-12-30 14:06:36.9733333
SO51352,FE-6654,11093,2013-01-07,2013-01-14,2013-01-19,22,1,22,2024-12-30 14:06:36.9733333
SO51352,HL-U509-B,11093,2013-01-07,2013-01-14,2013-01-19,35,1,35,2024-12-30 14:06:36.9733333
SO51352,SO-R809-M,11093,2013-01-07,2013-01-14,2013-01-19,9,1,9,2024-12-30 14:06:36.9733333
SO51353,BK-T44U-54,25092,2013-01-07,2013-01-14,2013-01-19,1215,1,1215,2024-12-30 14:06:36.9733333
SO51353,TI-T723,25092,2013-01-07,2013-01-14,2013-01-19,29,1,29,2024-12-30 14:06:36.9733333
SO51353,TT-T092,25092,2013-01-07,2013-01-14,2013-01-19,5,1,5,2024-12-30 14:06:36.9733333
SO51353,CA-1098,25092,2013-01-07,2013-01-14,2013-01-19,9,1,9,2024-12-30 14:06:36.9733333
SO51354,BK-M68B-46,11454,2013-01-07,2013-01-14,2013-01-19,2295,1,2295,2024-12-30 14:06:36.9733333
SO51355,BK-R19B-58,22260,2013-01-07,2013-01-14,2013-01-19,540,1,540,2024-12-30 14:06:36.9733333
SO51355,TI-R092,22260,2013-01-07,2013-01-14,2013-01-19,21,1,21,2024-12-30 14:06:36.9733333
SO51355,PK-7098,22260,2013-01-07,2013-01-14,2013-01-19,2,1,2,2024-12-30 14:06:36.9733333
SO51356,BK-R64Y-38,19393,2013-01-07,2013-01-14,2013-01-19,1120,1,1120,2024-12-30 14:06:36.9733333
SO51356,BC-R205,19393,2013-01-07,2013-01-14,2013-01-19,9,1,9,2024-12-30 14:06:36.9733333
SO51356,WB-H098,19393,2013-01-07,2013-01-14,2013-01-19,5,1,5,2024-12-30 14:06:36.9733333
SO51357,BK-R19B-52,22415,2013-01-07,2013-01-14,2013-01-19,540,1,540,2024-12-30 14:06:36.9733333
SO51357,TI-R092,22415,2013-01-07,2013-01-14,2013-01-19,21,1,21,2024-12-30 14:06:36.9733333
SO51357,SJ-0194-X,22415,2013-01-07,2013-01-14,2013-01-19,54,1,54,2024-12-30 14:06:36.9733333
SO51358,BK-T44U-54,17833,2013-01-07,2013-01-14,2013-01-19,1215,1,1215,2024-12-30 14:06:36.9733333
SO51358,TI-T723,17833,2013-01-07,2013-01-14,2013-01-19,29,1,29,2024-12-30 14:06:36.9733333
SO51358,TT-T092,17833,2013-01-07,2013-01-14,2013-01-19,5,1,5,2024-12-30 14:06:36.9733333
SO51358,PK-7098,17833,2013-01-07,2013-01-14,2013-01-19,2,1,2,2024-12-30 14:06:36.9733333
SO51359,BK-R89R-58,18240,2013-01-08,2013-01-15,2013-01-20,2443,1,2443,2024-12-30 14:06:36.9733333
SO51359,BC-R205,18240,2013-01-08,2013-01-15,2013-01-20,9,1,9,2024-12-30 14:06:36.9733333
SO51359,WB-H098,18240,2013-01-08,2013-01-15,2013-01-20,5,1,5,2024-12-30 14:06:36.9733333
SO51359,SJ-0194-X,18240,2013-01-08,2013-01-15,2013-01-20,54,1,54,2024-12-30 14:06:36.9733333
SO51359,CA-1098,18240,2013-01-08,2013-01-15,2013-01-20,9,1,9,2024-12-30 14:06:36.9733333
SO51360,BK-M68S-46,11388,2013-01-08,2013-01-15,2013-01-20,2320,1,2320,2024-12-30 14:06:36.9733333
SO51360,BC-M005,11388,2013-01-08,2013-01-15,2013-01-20,10,1,10,2024-12-30 14:06:36.9733333
SO51360,WB-H098,11388,2013-01-08,2013-01-15,2013-01-20,5,1,5,2024-12-30 14:06:36.9733333
SO51360,CL-9009,11388,2013-01-08,2013-01-15,2013-01-20,8,1,8,2024-12-30 14:06:36.9733333
SO51361,BK-R89B-48,25795,2013-01-08,2013-01-15,2013-01-20,2443,1,2443,2024-12-30 14:06:36.9733333
SO51361,TI-R982,25795,2013-01-08,2013-01-15,2013-01-20,33,1,33,2024-12-30 14:06:36.9733333
SO51361,TT-R982,25795,2013-01-08,2013-01-15,2013-01-20,4,1,4,2024-12-30 14:06:36.9733333
SO51361,PK-7098,25795,2013-01-08,2013-01-15,2013-01-20,2,1,2,2024-12-30 14:06:36.9733333
SO51362,BK-R79Y-42,16797,2013-01-08,2013-01-15,2013-01-20,1701,1,1701,2024-12-30 14:06:36.9733333
SO51362,TT-R982,16797,2013-01-08,2013-01-15,2013-01-20,4,1,4,2024-12-30 14:06:36.9733333
SO51362,TI-R628,16797,2013-01-08,2013-01-15,2013-01-20,25,1,25,2024-12-30 14:06:36.9733333
SO51362,PK-7098,16797,2013-01-08,2013-01-15,2013-01-20,2,1,2,2024-12-30 14:06:36.9733333
SO51363,BK-M18B-40,15557,2013-01-08,2013-01-15,2013-01-20,540,1,540,2024-12-30 14:06:36.9733333
SO51363,BC-M005,15557,2013-01-08,2013-01-15,2013-01-20,10,1,10,2024-12-30 14:06:36.9733333
